gene	SigmaFC	p_value	significant	# sgRNAs	# signif. sgRNAs
HEG1	0.0	1.0	False	6	0
MAT2B	0.0	1.0	False	6	0
CASC3	0.0	1.0	False	6	0
CASC1	0.0	1.0	False	6	0
CASC5	0.0	1.0	False	6	0
CASC4	0.0	1.0	False	6	0
PXMP2	0.0	1.0	False	6	0
PXMP4	0.0	1.0	False	6	0
NUDT13	0.0	1.0	False	6	0
hsa-mir-6089-2	0.0	1.0	False	4	0
NUDT11	0.0	1.0	False	6	0
CYP2C19	0.0	1.0	False	6	0
CYP2C18	0.0	1.0	False	6	0
DLL4	0.0	1.0	False	6	0
NUTM1	0.0	1.0	False	6	0
FAM160A2	0.0	1.0	False	6	0
NAALADL2	0.0	1.0	False	6	0
NAALADL1	0.0	1.0	False	6	0
KNCN	0.0	1.0	False	6	0
hsa-mir-2053	0.0	1.0	False	4	0
hsa-mir-2052	0.0	1.0	False	2	0
FAM50B	0.0	1.0	False	6	0
AQP6	0.0	1.0	False	6	0
AQP7	0.0	1.0	False	6	0
AQP5	0.0	1.0	False	6	0
AQP2	0.0	1.0	False	6	0
AQP3	0.0	1.0	False	6	0
AQP1	0.0	1.0	False	6	0
AQP8	0.0	1.0	False	6	0
AQP9	0.0	1.0	False	6	0
MPV17L	0.0	1.0	False	6	0
GSC	0.0	1.0	False	6	0
ETNPPL	0.0	1.0	False	6	0
RHAG	0.0	1.0	False	6	0
POM121L12	0.0	1.0	False	6	0
LZTR1	0.0	1.0	False	6	0
ADORA3	0.0	1.0	False	6	0
STX6	0.0	1.0	False	6	0
SPANXN5	0.0	1.0	False	6	0
SPANXN4	0.0	1.0	False	6	0
SPANXN1	0.0	1.0	False	6	0
SPANXN3	0.0	1.0	False	6	0
SPANXN2	0.0	1.0	False	6	0
BTNL9	0.0	1.0	False	6	0
BTNL8	0.0	1.0	False	6	0
BTNL3	0.0	1.0	False	6	0
AAMDC	0.0	1.0	False	6	0
ACTC1	0.0	1.0	False	6	0
DSN1	0.0	1.0	False	6	0
SPANXD	0.0	1.0	False	6	0
SPANXE	0.0	1.0	False	6	0
SPANXC	0.0	1.0	False	6	0
FHL3	0.0	1.0	False	6	0
FHL1	0.0	1.0	False	6	0
FTH1	0.0	1.0	False	6	0
hsa-mir-548aj-1	0.0	1.0	False	3	0
hsa-mir-548aj-2	0.0	1.0	False	4	0
RAD51D	0.0	1.0	False	6	0
RAD51C	0.0	1.0	False	6	0
RAD51B	0.0	1.0	False	6	0
LOC286238	0.0	1.0	False	6	0
COL21A1	0.0	1.0	False	6	0
GATAD2A	0.0	1.0	False	6	0
hsa-mir-4716	0.0	1.0	False	4	0
FAM19A5	0.0	1.0	False	6	0
hsa-mir-4710	0.0	1.0	False	4	0
hsa-mir-224	0.0	1.0	False	4	0
hsa-mir-223	0.0	1.0	False	4	0
hsa-mir-222	0.0	1.0	False	4	0
hsa-mir-221	0.0	1.0	False	4	0
FAM19A3	0.0	1.0	False	6	0
hsa-mir-4713	0.0	1.0	False	4	0
KCNS1	0.0	1.0	False	6	0
KCNS2	0.0	1.0	False	6	0
KCNS3	0.0	1.0	False	6	0
C17orf62	0.0	1.0	False	6	0
C17orf64	0.0	1.0	False	6	0
C17orf66	0.0	1.0	False	6	0
SPOP	0.0	1.0	False	6	0
MRPS36	0.0	1.0	False	6	0
SLCO2A1	0.0	1.0	False	6	0
OR2M5	0.0	1.0	False	6	0
OR2M4	0.0	1.0	False	6	0
TP53BP1	0.0	1.0	False	6	0
OR2M3	0.0	1.0	False	6	0
TP53BP2	0.0	1.0	False	6	0
IPPK	0.0	1.0	False	6	0
LOC100652824	0.0	1.0	False	6	0
GLRX3	0.0	1.0	False	6	0
PIH1D2	0.0	1.0	False	6	0
PIH1D3	0.0	1.0	False	6	0
ARGFX	0.0	1.0	False	6	0
S100A10	0.0	1.0	False	6	0
S100A13	0.0	1.0	False	6	0
S100A12	0.0	1.0	False	6	0
PHYHIP	0.0	1.0	False	6	0
S100A16	0.0	1.0	False	6	0
CACNA2D1	0.0	1.0	False	6	0
GRK4	0.0	1.0	False	6	0
GRK5	0.0	1.0	False	6	0
GRK1	0.0	1.0	False	6	0
CTAG1A	0.0	1.0	False	6	0
CTAG1B	0.0	1.0	False	6	0
KLHL6	0.0	1.0	False	6	0
KLHL7	0.0	1.0	False	6	0
KLHL5	0.0	1.0	False	6	0
KLHL2	0.0	1.0	False	6	0
KLHL1	0.0	1.0	False	6	0
KLHL9	0.0	1.0	False	6	0
hsa-let-7a-2	0.0	1.0	False	4	0
hsa-let-7a-3	0.0	1.0	False	4	0
RSPH10B2	0.0	1.0	False	6	0
hsa-let-7a-1	0.0	1.0	False	4	0
MAMDC4	0.0	1.0	False	6	0
MAMDC2	0.0	1.0	False	6	0
LYG2	0.0	1.0	False	6	0
TCTN2	0.0	1.0	False	6	0
TCTN3	0.0	1.0	False	6	0
TCTN1	0.0	1.0	False	6	0
TNXB	0.0	1.0	False	6	0
LCE6A	0.0	1.0	False	6	0
SERPINB10	0.0	1.0	False	6	0
SERPINB13	0.0	1.0	False	6	0
SERPINB12	0.0	1.0	False	6	0
LRMP	0.0	1.0	False	6	0
GSTT2B	0.0	1.0	False	6	0
SLC32A1	0.0	1.0	False	6	0
MPV17L2	0.0	1.0	False	6	0
SYNE2	0.0	1.0	False	6	0
FAM187B	0.0	1.0	False	6	0
SYNE4	0.0	1.0	False	6	0
RIMS3	0.0	1.0	False	6	0
AVL9	0.0	1.0	False	6	0
UBQLN2	0.0	1.0	False	6	0
UBQLN3	0.0	1.0	False	6	0
UBQLN1	0.0	1.0	False	6	0
UBQLN4	0.0	1.0	False	6	0
NKTR	0.0	1.0	False	6	0
OR8B12	0.0	1.0	False	6	0
DAPK2	0.0	1.0	False	6	0
DAPK1	0.0	1.0	False	6	0
ULK1	0.0	1.0	False	6	0
ULK4	0.0	1.0	False	6	0
TNR	0.0	1.0	False	6	0
ZFPL1	0.0	1.0	False	6	0
TNF	0.0	1.0	False	6	0
TNC	0.0	1.0	False	6	0
TNN	0.0	1.0	False	6	0
SATL1	0.0	1.0	False	6	0
BTN2A2	0.0	1.0	False	6	0
RNLS	0.0	1.0	False	6	0
UBL5	0.0	1.0	False	6	0
UBL7	0.0	1.0	False	6	0
STK19	0.0	1.0	False	6	0
UBL3	0.0	1.0	False	6	0
LGALSL	0.0	1.0	False	6	0
STK10	0.0	1.0	False	6	0
HCRT	0.0	1.0	False	6	0
SV2A	0.0	1.0	False	6	0
SV2C	0.0	1.0	False	6	0
EHF	0.0	1.0	False	6	0
GRB10	0.0	1.0	False	6	0
GRB14	0.0	1.0	False	6	0
GPR17	0.0	1.0	False	6	0
HSD17B13	0.0	1.0	False	6	0
GPR15	0.0	1.0	False	6	0
HSD17B11	0.0	1.0	False	6	0
GPR12	0.0	1.0	False	6	0
HSD17B14	0.0	1.0	False	6	0
CYP3A7-CYP3AP1	0.0	1.0	False	6	0
GPR18	0.0	1.0	False	6	0
NPIP	0.0	1.0	False	6	0
PCYOX1L	0.0	1.0	False	6	0
HEATR5B	0.0	1.0	False	6	0
OR14C36	0.0	1.0	False	6	0
ARNT2	0.0	1.0	False	6	0
PLXNC1	0.0	1.0	False	6	0
ZNRF4	0.0	1.0	False	6	0
ZNRF1	0.0	1.0	False	6	0
ZNRF3	0.0	1.0	False	6	0
ZNRF2	0.0	1.0	False	6	0
hsa-mir-7978	0.0	1.0	False	1	0
MYBBP1A	0.0	1.0	False	6	0
EFCAB5	0.0	1.0	False	4	0
FLNA	0.0	1.0	False	6	0
EFCAB7	0.0	1.0	False	6	0
hsa-mir-7976	0.0	1.0	False	4	0
EFCAB1	0.0	1.0	False	6	0
EFCAB3	0.0	1.0	False	6	0
LETM1	0.0	1.0	False	6	0
LETM2	0.0	1.0	False	6	0
PRKCSH	0.0	1.0	False	6	0
RAD51AP1	0.0	1.0	False	6	0
CXorf27	0.0	1.0	False	6	0
CXorf21	0.0	1.0	False	6	0
CXorf23	0.0	1.0	False	6	0
CXorf22	0.0	1.0	False	6	0
MT2A	0.0	1.0	False	6	0
PSMD8	0.0	1.0	False	6	0
PSMD5	0.0	1.0	False	6	0
PSMD4	0.0	1.0	False	6	0
PSMD7	0.0	1.0	False	6	0
PSMD6	0.0	1.0	False	6	0
PSMD1	0.0	1.0	False	6	0
PSMD3	0.0	1.0	False	6	0
PSMD2	0.0	1.0	False	6	0
COPS7A	0.0	1.0	False	6	0
DKK2	0.0	1.0	False	6	0
DKK3	0.0	1.0	False	6	0
SPIRE2	0.0	1.0	False	6	0
RABGGTB	0.0	1.0	False	6	0
RABGGTA	0.0	1.0	False	6	0
hsa-mir-3607	0.0	1.0	False	1	0
hsa-mir-3606	0.0	1.0	False	4	0
hsa-mir-3605	0.0	1.0	False	4	0
hsa-mir-3609	0.0	1.0	False	4	0
EBLN1	0.0	1.0	False	6	0
EBLN2	0.0	1.0	False	6	0
PLBD2	0.0	1.0	False	6	0
PLBD1	0.0	1.0	False	6	0
PTAR1	0.0	1.0	False	6	0
hsa-mir-3151	0.0	1.0	False	4	0
YEATS2	0.0	1.0	False	6	0
YEATS4	0.0	1.0	False	6	0
CTAGE15	0.0	1.0	False	6	0
hsa-mir-3154	0.0	1.0	False	4	0
NonTargetingControlGuideForHuman_0346	0.0	1.0	False	1	0
NCAM1	0.0	1.0	False	6	0
NCAM2	0.0	1.0	False	6	0
C11orf53	0.0	1.0	False	6	0
C11orf52	0.0	1.0	False	6	0
C11orf57	0.0	1.0	False	6	0
RAD54L2	0.0	1.0	False	6	0
USP17L28	0.0	1.0	False	6	0
TUBB	0.0	1.0	False	6	0
HDAC1	0.0	1.0	False	6	0
HDAC3	0.0	1.0	False	6	0
HDAC2	0.0	1.0	False	6	0
HDAC7	0.0	1.0	False	6	0
HDAC6	0.0	1.0	False	6	0
HDAC9	0.0	1.0	False	6	0
HDAC8	0.0	1.0	False	6	0
TMEM161A	0.0	1.0	False	6	0
TMEM161B	0.0	1.0	False	6	0
KIAA1549L	0.0	1.0	False	6	0
FILIP1	0.0	1.0	False	6	0
CDT1	0.0	1.0	False	6	0
CST8	0.0	1.0	False	6	0
CST9	0.0	1.0	False	6	0
TRAPPC11	0.0	1.0	False	6	0
TRAPPC10	0.0	1.0	False	6	0
TRAPPC13	0.0	1.0	False	6	0
CST2	0.0	1.0	False	6	0
CST3	0.0	1.0	False	6	0
CST1	0.0	1.0	False	6	0
CST6	0.0	1.0	False	6	0
CST7	0.0	1.0	False	6	0
CST4	0.0	1.0	False	6	0
CST5	0.0	1.0	False	6	0
CSTB	0.0	1.0	False	6	0
CMC1	0.0	1.0	False	6	0
CMC4	0.0	1.0	False	6	0
hsa-mir-6723	0.0	1.0	False	4	0
hsa-mir-6721	0.0	1.0	False	4	0
hsa-mir-6720	0.0	1.0	False	4	0
hsa-mir-6727	0.0	1.0	False	4	0
hsa-mir-6726	0.0	1.0	False	4	0
AMIGO1	0.0	1.0	False	6	0
hsa-mir-6729	0.0	1.0	False	4	0
AMIGO2	0.0	1.0	False	6	0
hsa-mir-591	0.0	1.0	False	4	0
hsa-mir-590	0.0	1.0	False	3	0
hsa-mir-592	0.0	1.0	False	3	0
hsa-mir-595	0.0	1.0	False	4	0
hsa-mir-597	0.0	1.0	False	4	0
hsa-mir-596	0.0	1.0	False	4	0
hsa-mir-599	0.0	1.0	False	4	0
hsa-mir-598	0.0	1.0	False	4	0
FAM86C1	0.0	1.0	False	6	0
CECR5	0.0	1.0	False	6	0
CEBPB	0.0	1.0	False	6	0
ZNF891	0.0	1.0	False	6	0
CEBPG	0.0	1.0	False	6	0
CEBPE	0.0	1.0	False	6	0
CEBPD	0.0	1.0	False	6	0
LCE5A	0.0	1.0	False	6	0
ZNF547	0.0	1.0	False	6	0
PHKB	0.0	1.0	False	6	0
MAP3K13	0.0	1.0	False	6	0
CEBPZ	0.0	1.0	False	6	0
CTNNA2	0.0	1.0	False	6	0
CTNNA3	0.0	1.0	False	6	0
LOC643802	0.0	1.0	False	6	0
STXBP5L	0.0	1.0	False	6	0
DDC	0.0	1.0	False	6	0
UBAP1L	0.0	1.0	False	6	0
TM7SF3	0.0	1.0	False	6	0
TM7SF2	0.0	1.0	False	6	0
EPB41L4B	0.0	1.0	False	6	0
EPB41L4A	0.0	1.0	False	6	0
ATP2C2	0.0	1.0	False	6	0
ATP2C1	0.0	1.0	False	6	0
HELB	0.0	1.0	False	6	0
CERS4	0.0	1.0	False	6	0
CERS5	0.0	1.0	False	6	0
CERS3	0.0	1.0	False	6	0
CERS1	0.0	1.0	False	6	0
NonTargetingControlGuideForHuman_0563	0.0	1.0	False	1	0
GP9	0.0	1.0	False	6	0
GP5	0.0	1.0	False	6	0
GP6	0.0	1.0	False	6	0
GP2	0.0	1.0	False	6	0
GPI	0.0	1.0	False	6	0
EXTL1	0.0	1.0	False	6	0
EXTL2	0.0	1.0	False	6	0
RGSL1	0.0	1.0	False	6	0
FAM57A	0.0	1.0	False	6	0
GPT	0.0	1.0	False	6	0
KRTAP20-2	0.0	1.0	False	6	0
KRTAP20-3	0.0	1.0	False	6	0
KRTAP20-1	0.0	1.0	False	6	0
HDAC11	0.0	1.0	False	6	0
HDAC10	0.0	1.0	False	6	0
LRTM2	0.0	1.0	False	6	0
IKBKG	0.0	1.0	False	6	0
hsa-mir-153-2	0.0	1.0	False	4	0
PIK3IP1	0.0	1.0	False	6	0
ZFAND2B	0.0	1.0	False	6	0
THADA	0.0	1.0	False	6	0
ACSF2	0.0	1.0	False	6	0
MAN2A2	0.0	1.0	False	6	0
MAN2A1	0.0	1.0	False	6	0
EDA2R	0.0	1.0	False	6	0
LCT	0.0	1.0	False	6	0
RBFOX3	0.0	1.0	False	6	0
FAM163A	0.0	1.0	False	6	0
RBFOX1	0.0	1.0	False	6	0
SLURP1	0.0	1.0	False	6	0
POLE4	0.0	1.0	False	6	0
POLE3	0.0	1.0	False	6	0
POLE2	0.0	1.0	False	6	0
NXNL1	0.0	1.0	False	6	0
NXNL2	0.0	1.0	False	6	0
SYN2	0.0	1.0	False	6	0
SYN3	0.0	1.0	False	6	0
SYN1	0.0	1.0	False	6	0
LCNL1	0.0	1.0	False	6	0
ACCSL	0.0	1.0	False	6	0
C12orf10	0.0	1.0	False	6	0
NPY4R	0.0	1.0	False	6	0
STARD5	0.0	1.0	False	6	0
GABRB1	0.0	1.0	False	6	0
GABRB2	0.0	1.0	False	6	0
GABRB3	0.0	1.0	False	6	0
RBAK-RBAKDN	0.0	1.0	False	6	0
NLRC4	0.0	1.0	False	6	0
NLRC5	0.0	1.0	False	6	0
NLRC3	0.0	1.0	False	6	0
DYDC1	0.0	1.0	False	6	0
RAP1GAP	0.0	1.0	False	6	0
MALT1	0.0	1.0	False	6	0
COL18A1	0.0	1.0	False	6	0
OPRK1	0.0	1.0	False	6	0
DNAH10	0.0	1.0	False	6	0
DNAH11	0.0	1.0	False	6	0
DNAH12	0.0	1.0	False	6	0
LOC100505679	0.0	1.0	False	6	0
AHDC1	0.0	1.0	False	6	0
SUPT20HL2	0.0	1.0	False	6	0
SUPT20HL1	0.0	1.0	False	6	0
EDN1	0.0	1.0	False	6	0
EDN3	0.0	1.0	False	6	0
EDN2	0.0	1.0	False	6	0
PTTG1IP	0.0	1.0	False	6	0
KIAA1244	0.0	1.0	False	6	0
RSPRY1	0.0	1.0	False	6	0
UBE2L6	0.0	1.0	False	6	0
OPN1MW	0.0	1.0	False	6	0
OR56A5	0.0	1.0	False	6	0
LONP1	0.0	1.0	False	6	0
OR56A3	0.0	1.0	False	6	0
TGFA	0.0	1.0	False	6	0
PREX2	0.0	1.0	False	6	0
NonTargetingControlGuideForHuman_0164	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0165	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0166	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0167	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0160	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0161	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0162	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0163	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0168	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0169	0.0	1.0	False	1	0
SLC14A2	0.0	1.0	False	6	0
CNIH	0.0	1.0	False	6	0
STT3B	0.0	1.0	False	6	0
NonTargetingControlGuideForHuman_0292	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0293	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0290	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0291	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0296	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0297	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0294	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0295	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0298	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0299	0.0	1.0	False	1	0
TUBA8	0.0	1.0	False	6	0
OXGR1	0.0	1.0	False	6	0
SLC13A1	0.0	1.0	False	6	0
SLC13A2	0.0	1.0	False	6	0
SLC13A3	0.0	1.0	False	6	0
SLC13A4	0.0	1.0	False	6	0
SLC13A5	0.0	1.0	False	6	0
hsa-mir-98	0.0	1.0	False	4	0
hsa-mir-93	0.0	1.0	False	4	0
hsa-mir-95	0.0	1.0	False	4	0
hsa-mir-96	0.0	1.0	False	4	0
NonTargetingControlGuideForHuman_0836	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0837	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0834	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0835	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0832	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0833	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0830	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0831	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0838	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0839	0.0	1.0	False	1	0
UTP6	0.0	1.0	False	6	0
UTP3	0.0	1.0	False	6	0
CLEC16A	0.0	1.0	False	6	0
ANKAR	0.0	1.0	False	6	0
VANGL2	0.0	1.0	False	6	0
hsa-mir-4267	0.0	1.0	False	4	0
TTLL11	0.0	1.0	False	6	0
TTLL10	0.0	1.0	False	6	0
hsa-mir-1289-1	0.0	1.0	False	4	0
IGFL4	0.0	1.0	False	6	0
ODF2L	0.0	1.0	False	5	0
PLAU	0.0	1.0	False	6	0
PLAT	0.0	1.0	False	6	0
OR10J5	0.0	1.0	False	6	0
OR10J1	0.0	1.0	False	6	0
OR10J3	0.0	1.0	False	6	0
C1orf192	0.0	1.0	False	6	0
PLAA	0.0	1.0	False	6	0
C1orf194	0.0	1.0	False	6	0
BCL6B	0.0	1.0	False	6	0
MZT2A	0.0	1.0	False	6	0
MZT2B	0.0	1.0	False	6	0
PMM2	0.0	1.0	False	6	0
PMM1	0.0	1.0	False	6	0
ZNF709	0.0	1.0	False	6	0
ZNF708	0.0	1.0	False	6	0
ZNF703	0.0	1.0	False	6	0
ZNF701	0.0	1.0	False	6	0
ZNF707	0.0	1.0	False	6	0
ZNF706	0.0	1.0	False	6	0
ZNF704	0.0	1.0	False	6	0
ZC3H10	0.0	1.0	False	6	0
RNF114	0.0	1.0	False	6	0
RNF115	0.0	1.0	False	6	0
RNF112	0.0	1.0	False	6	0
ZC3H14	0.0	1.0	False	6	0
RNF111	0.0	1.0	False	6	0
ZC3H18	0.0	1.0	False	6	0
GRIN1	0.0	1.0	False	6	0
DHX9	0.0	1.0	False	6	0
NUP98	0.0	1.0	False	6	0
XPC	0.0	1.0	False	6	0
GRINA	0.0	1.0	False	6	0
hsa-mir-6879	0.0	1.0	False	4	0
hsa-mir-6878	0.0	1.0	False	4	0
hsa-mir-6877	0.0	1.0	False	4	0
hsa-mir-6876	0.0	1.0	False	4	0
hsa-mir-6875	0.0	1.0	False	4	0
hsa-mir-6874	0.0	1.0	False	4	0
hsa-mir-6873	0.0	1.0	False	4	0
RAB40B	0.0	1.0	False	6	0
GTSE1	0.0	1.0	False	6	0
MYO3A	0.0	1.0	False	6	0
NOP2	0.0	1.0	False	6	0
DENND4A	0.0	1.0	False	6	0
DENND4B	0.0	1.0	False	6	0
DENND4C	0.0	1.0	False	6	0
SWAP70	0.0	1.0	False	6	0
PHLDA1	0.0	1.0	False	6	0
PHLDA3	0.0	1.0	False	6	0
PHLDA2	0.0	1.0	False	6	0
PAMR1	0.0	1.0	False	6	0
GHDC	0.0	1.0	False	6	0
NOG	0.0	1.0	False	6	0
NOV	0.0	1.0	False	6	0
SMAD9	0.0	1.0	False	6	0
TRERF1	0.0	1.0	False	6	0
SMAD5	0.0	1.0	False	6	0
SMAD7	0.0	1.0	False	6	0
GOLPH3L	0.0	1.0	False	6	0
SMAD1	0.0	1.0	False	6	0
SMAD2	0.0	1.0	False	6	0
SMAD3	0.0	1.0	False	6	0
MUS81	0.0	1.0	False	6	0
AMMECR1L	0.0	1.0	False	6	0
RAD21L1	0.0	1.0	False	6	0
PLRG1	0.0	1.0	False	6	0
FYCO1	0.0	1.0	False	6	0
TCEA3	0.0	1.0	False	6	0
TCEA1	0.0	1.0	False	6	0
OR6P1	0.0	1.0	False	6	0
MGRN1	0.0	1.0	False	6	0
DPT	0.0	1.0	False	6	0
CUEDC1	0.0	1.0	False	6	0
CUEDC2	0.0	1.0	False	6	0
RBMXL1	0.0	1.0	False	6	0
RBMXL3	0.0	1.0	False	6	0
RBMXL2	0.0	1.0	False	6	0
RHEBL1	0.0	1.0	False	6	0
CNTF	0.0	1.0	False	6	0
LOC100129216	0.0	1.0	False	5	0
PNP	0.0	1.0	False	6	0
SMKR1	0.0	1.0	False	6	0
PNN	0.0	1.0	False	6	0
MR1	0.0	1.0	False	6	0
CNPY4	0.0	1.0	False	6	0
CNPY3	0.0	1.0	False	6	0
CNPY2	0.0	1.0	False	6	0
CNPY1	0.0	1.0	False	6	0
MRO	0.0	1.0	False	6	0
CHFR	0.0	1.0	False	6	0
SYPL1	0.0	1.0	False	6	0
TIGD1	0.0	1.0	False	6	0
SYPL2	0.0	1.0	False	6	0
RFX8	0.0	1.0	False	6	0
RFX4	0.0	1.0	False	6	0
RFX5	0.0	1.0	False	6	0
AVPR2	0.0	1.0	False	6	0
RFX7	0.0	1.0	False	6	0
RFX1	0.0	1.0	False	6	0
RFX3	0.0	1.0	False	6	0
YDJC	0.0	1.0	False	6	0
IBA57	0.0	1.0	False	6	0
APC	0.0	1.0	False	6	0
ADNP	0.0	1.0	False	6	0
ZNF57	0.0	1.0	False	6	0
TARS2	0.0	1.0	False	6	0
IGFBP2	0.0	1.0	False	6	0
hsa-mir-381	0.0	1.0	False	4	0
hsa-mir-382	0.0	1.0	False	3	0
IGFBP1	0.0	1.0	False	6	0
IGFBP7	0.0	1.0	False	6	0
IGFBP4	0.0	1.0	False	6	0
IGFBP5	0.0	1.0	False	6	0
CKLF	0.0	1.0	False	6	0
APLNR	0.0	1.0	False	6	0
NonTargetingControlGuideForHuman_0728	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0729	0.0	1.0	False	1	0
TXNIP	0.0	1.0	False	6	0
FAM157A	0.0	1.0	False	6	0
FAM157B	0.0	1.0	False	6	0
MECOM	0.0	1.0	False	6	0
NonTargetingControlGuideForHuman_0723	0.0	1.0	False	1	0
CLIC6	0.0	1.0	False	6	0
CLIC4	0.0	1.0	False	6	0
CLIC5	0.0	1.0	False	6	0
KIAA0020	0.0	1.0	False	6	0
SOWAHA	0.0	1.0	False	6	0
SOWAHC	0.0	1.0	False	6	0
SOWAHD	0.0	1.0	False	6	0
ZNF7	0.0	1.0	False	6	0
ZNF2	0.0	1.0	False	6	0
ZNF3	0.0	1.0	False	6	0
ZNF8	0.0	1.0	False	6	0
CDC5L	0.0	1.0	False	6	0
SBDS	0.0	1.0	False	6	0
AP2A1	0.0	1.0	False	6	0
MRPS18B	0.0	1.0	False	6	0
AP2A2	0.0	1.0	False	6	0
MRPS18C	0.0	1.0	False	6	0
NSUN3	0.0	1.0	False	6	0
NSUN2	0.0	1.0	False	6	0
NSUN5	0.0	1.0	False	6	0
NSUN7	0.0	1.0	False	6	0
NSUN6	0.0	1.0	False	6	0
hsa-mir-3670-2	0.0	1.0	False	4	0
hsa-mir-3670-1	0.0	1.0	False	4	0
RRP7A	0.0	1.0	False	6	0
CDR2L	0.0	1.0	False	6	0
BRDT	0.0	1.0	False	6	0
PLK5	0.0	1.0	False	6	0
NonTargetingControlGuideForHuman_0899	0.0	1.0	False	1	0
BRD4	0.0	1.0	False	6	0
BRD7	0.0	1.0	False	6	0
BRD2	0.0	1.0	False	6	0
BRD3	0.0	1.0	False	6	0
SEH1L	0.0	1.0	False	6	0
GAB2	0.0	1.0	False	6	0
GAB3	0.0	1.0	False	6	0
GAB1	0.0	1.0	False	6	0
ZSCAN9	0.0	1.0	False	6	0
ZSCAN4	0.0	1.0	False	6	0
ZSCAN1	0.0	1.0	False	6	0
ZSCAN2	0.0	1.0	False	6	0
DNAJB13	0.0	1.0	False	6	0
DNAJB12	0.0	1.0	False	6	0
DNAJB11	0.0	1.0	False	6	0
DNAJB14	0.0	1.0	False	6	0
SUPT20H	0.0	1.0	False	4	0
VILL	0.0	1.0	False	6	0
KRTAP24-1	0.0	1.0	False	6	0
OR8U8	0.0	1.0	False	6	0
hsa-mir-320c-1	0.0	1.0	False	4	0
OR8U1	0.0	1.0	False	6	0
AMOTL2	0.0	1.0	False	6	0
KRTAP19-2	0.0	1.0	False	6	0
PPIAL4C	0.0	1.0	False	6	0
KRTAP19-1	0.0	1.0	False	6	0
KRTAP19-6	0.0	1.0	False	6	0
KRTAP19-4	0.0	1.0	False	6	0
KRTAP19-5	0.0	1.0	False	6	0
KRTAP19-8	0.0	1.0	False	6	0
ATAT1	0.0	1.0	False	6	0
hsa-mir-196a-1	0.0	1.0	False	4	0
hsa-mir-196a-2	0.0	1.0	False	4	0
FAM214A	0.0	1.0	False	6	0
FAM214B	0.0	1.0	False	6	0
AKIRIN2	0.0	1.0	False	6	0
hsa-mir-4729	0.0	1.0	False	4	0
hsa-mir-4725	0.0	1.0	False	4	0
hsa-mir-4727	0.0	1.0	False	4	0
hsa-mir-4726	0.0	1.0	False	4	0
hsa-mir-4721	0.0	1.0	False	4	0
hsa-mir-4720	0.0	1.0	False	4	0
ASAP2	0.0	1.0	False	6	0
ASAP3	0.0	1.0	False	6	0
HILPDA	0.0	1.0	False	6	0
KIAA1033	0.0	1.0	False	6	0
C14orf132	0.0	1.0	False	6	0
hsa-mir-3184	0.0	1.0	False	4	0
hsa-mir-3185	0.0	1.0	False	4	0
hsa-mir-3187	0.0	1.0	False	4	0
NonTargetingControlGuideForHuman_0313	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0312	0.0	1.0	False	1	0
hsa-mir-3182	0.0	1.0	False	4	0
hsa-mir-3188	0.0	1.0	False	4	0
hsa-mir-3189	0.0	1.0	False	4	0
NonTargetingControlGuideForHuman_0319	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0318	0.0	1.0	False	1	0
ANKLE2	0.0	1.0	False	6	0
RHPN1	0.0	1.0	False	6	0
OLR1	0.0	1.0	False	6	0
RHPN2	0.0	1.0	False	6	0
SRRM1	0.0	1.0	False	6	0
SRRM2	0.0	1.0	False	6	0
SRRM5	0.0	1.0	False	6	0
SRRM4	0.0	1.0	False	6	0
TM2D1	0.0	1.0	False	6	0
TM2D3	0.0	1.0	False	6	0
OGFRL1	0.0	1.0	False	6	0
